Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData,Intelligence,Strength,Speed,Durability,Power,Combat,Total
Johnathon Blaze,Secret,Living,Male,Good,,,,Blue,Reddish Blond,,Marvel,1972.0,426.0,1972-08-01,,,,,,,,
Sif,No Dual,Living,Female,Good,Asgardian,188.0,191.0,Blue,Black,,Marvel,1964.0,422.0,1964-03-01,,50.0,57.0,25.0,52.0,19.0,70.0,273.0
Sif,,Living,Female,Good,Asgardian,188.0,191.0,Blue,Blond,,DC,1967.0,1.0,1967-10-01,,50.0,57.0,25.0,52.0,19.0,70.0,273.0
Red Hulk,Public,Living,Male,Neutral,Human / radiation,213.0,630.0,Blue,Black,Red,Marvel,1962.0,415.0,1962-05-01,Thaddeus Ross,50.0,88.0,47.0,95.0,59.0,75.0,414.0
Jubilation Lee,Secret,Living,Female,Good,,,,Brown,Black,,Marvel,1989.0,408.0,1989-05-01,,,,,,,,
Jubilation Lee,,Deceased,,Bad,,,,,,,Marvel,1991.0,1.0,1991-06-01,War Skrull,,,,,,,
Volstagg,Public,Living,Male,Good,,,,Blue,Red,,Marvel,1965.0,406.0,1965-08-01,,,,,,,,
Balder Odinson,Secret,Deceased,Male,Good,,,,Blue,Brown,,Marvel,1962.0,403.0,1962-10-01,,,,,,,,
Galactus,Secret,Living,Male,Neutral,Cosmic entity,876.0,16.0,Brown,Bald,,Marvel,1966.0,390.0,1966-03-01,,100.0,100.0,83.0,100.0,100.0,70.0,553.0
Galactus,,Deceased,Male,Bad,Cosmic entity,876.0,16.0,Black,Black,,Marvel,1997.0,10.0,1997-04-01,Heroes Reborn,100.0,100.0,83.0,100.0,100.0,70.0,553.0
Galactus,Secret,Living,Male,Bad,Cosmic entity,876.0,16.0,Green,Bald,,Marvel,2008.0,2.0,2008-12-01,Skrull,100.0,100.0,83.0,100.0,100.0,70.0,553.0
Danielle Moonstar,Secret,Living,Female,Good,,,,Brown,Black,,Marvel,1982.0,388.0,1982-11-01,,,,,,,,
Marc Spector,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1975.0,387.0,1975-08-01,,,,,,,,
Marc Spector,Secret,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,2010.0,2.0,2010-11-01,Clone,,,,,,,
Gwendolyne Stacy,No Dual,Deceased,Female,Good,,,,Blue,Blond,,Marvel,1965.0,384.0,1965-12-01,,,,,,,,
Gwendolyne Stacy,Secret,Deceased,Female,Neutral,,,,Blue,Blond,,Marvel,1975.0,42.0,1975-03-01,Clone,,,,,,,
Gwendolyne Stacy,Public,Deceased,Female,Neutral,,,,,Blond,,Marvel,2011.0,1.0,2011-10-01,Abby-L,,,,,,,
Medusalith Amaquelin,Public,Living,Female,Good,,,,Green,Red,,Marvel,1965.0,382.0,1965-03-01,,,,,,,,
Medusalith Amaquelin,,Living,Female,Good,,,,,,,Marvel,1997.0,5.0,1997-06-01,Heroes Reborn,,,,,,,
Sabretooth,Secret,Living,Male,Bad,Mutant,198.0,171.0,Amber,Blond,,Marvel,1977.0,382.0,1977-08-01,Victor Creed,55.0,53.0,25.0,90.0,28.0,100.0,351.0
Illyana Rasputina,Secret,Living,Female,Neutral,,,,Blue,Blond,,Marvel,1975.0,380.0,1975-05-01,,,,,,,,
Johann Shmidt,Public,Deceased,Male,Bad,,,,Blue,Blond,,Marvel,1941.0,376.0,1941-08-01,,,,,,,,
Johann Shmidt,Public,Living,Male,Bad,,,,Blue,Brown,,Marvel,2012.0,13.0,2012-12-01,Clone,,,,,,,
Johann Shmidt,,Living,Male,Bad,,,,,,,Marvel,1996.0,8.0,1996-09-01,Heroes Reborn,,,,,,,
Fandral,Secret,Deceased,Male,Good,,,,Blue,Blond,,Marvel,1965.0,375.0,1965-08-01,,,,,,,,
Sean Cassidy,Secret,Living,Male,Neutral,,,,Green,Strawberry Blond,,Marvel,1967.0,374.0,1967-01-01,,,,,,,,
Thomas Raymond,Secret,Living,Male,Good,,,,Blue,Black,,Marvel,1940.0,373.0,1940-09-01,,,,,,,,
Uatu,Public,Deceased,Male,Good,,,,Blue,Bald,,Marvel,1963.0,373.0,1963-04-01,,,,,,,,
Uatu,,Deceased,Male,,,,,,,,Marvel,1997.0,5.0,1997-05-01,Heroes Reborn,,,,,,,
Richard Rider,Public,Deceased,Male,Good,,,,Brown,Brown,,Marvel,1976.0,373.0,1976-09-01,,,,,,,,
Hogun,Public,Living,Male,Good,,,,Grey,Black,,Marvel,1965.0,371.0,1965-08-01,,,,,,,,
Raven Darkholme,Secret,Living,Female,Bad,,,,Yellow,Red,,Marvel,1978.0,371.0,1978-04-01,,,,,,,,
Barbara Morse,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1971.0,368.0,1971-06-01,,,,,,,,
Barbara Morse,Secret,Deceased,Female,Bad,,,,Green,Blond,,Marvel,2008.0,4.0,2008-06-01,"Retro, Skrull",,,,,,,
Blackagar Boltagon,No Dual,Living,Male,Good,,,,Blue,Black,,Marvel,1965.0,366.0,1965-12-01,,,,,,,,
Blackagar Boltagon,Secret,Deceased,Male,Bad,,,,Green,Bald,,Marvel,2008.0,9.0,2008-01-01,Skrull,,,,,,,
Blackagar Boltagon,,Living,Male,,,,,,,,Marvel,1997.0,6.0,1997-06-01,Heroes Reborn,,,,,,,
Brunnhilde,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1970.0,361.0,1970-12-01,,,,,,,,
Alison Blaire,Public,Living,Female,Good,,,,Blue,Strawberry Blond,,Marvel,1980.0,353.0,1980-02-01,,,,,,,,
Venom,Known to Authorities,Living,Agender,Neutral,Symbiote,191.0,117.0,Variable,Bald,,Marvel,1984.0,348.0,1984-05-01,Symbiote,75.0,57.0,65.0,84.0,79.0,84.0,444.0
Venom,,Living,Agender,Neutral,Symbiote,191.0,117.0,Variable,Bald,,Marvel,2003.0,23.0,2003-06-01,Symbiote Mania Earh-616,75.0,57.0,65.0,84.0,79.0,84.0,444.0
John Walker,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1986.0,346.0,1986-11-01,,,,,,,,
Greer Grant,Public,Living,Female,Good,,,,Green,Black,,Marvel,1972.0,342.0,1972-11-01,,,,,,,,
Karla Sofen,Public,Living,Female,Neutral,,,,Blue,Blond,,Marvel,1975.0,340.0,1975-12-01,,,,,,,,
William Baker,Secret,Living,Male,Neutral,,,,Brown,Brown,,Marvel,1963.0,338.0,1963-09-01,,,,,,,,
William Baker,Secret,Living,Male,Bad,,,,,Brown,,Marvel,1992.0,1.0,1992-09-01,Impostor,,,,,,,
William Baker,,Living,Male,Neutral,,,,,Black,,DC,1995.0,4.0,1995-03-01,,,,,,,,
Sharon Carter,Public,Living,Female,Good,,,,Blue,Blond,,Marvel,1966.0,332.0,1966-03-01,,,,,,,,
Sharon Carter,Public,Living,Female,Good,,,,,Blond,,Marvel,1996.0,3.0,1996-11-01,Heroes Reborn,,,,,,,
Felicia Hardy,Public,Living,Female,Bad,,,,,Blond,,Marvel,1979.0,332.0,1979-07-01,,,,,,,,
Cain Marko,Public,Living,Male,Neutral,,,,Blue,Red,,Marvel,1965.0,329.0,1965-07-01,,,,,,,,
Monica Rambeau,Secret,Living,Female,Good,,,,Brown,Black,,Marvel,,327.0,,,,,,,,,
Maria Hill,No Dual,Living,Female,Good,,,,Brown,Black,,Marvel,2005.0,325.0,2005-04-01,,,,,,,,
Ben Urich,No Dual,Living,Male,Good,,,,Brown,Brown,,Marvel,1978.0,324.0,1978-07-01,,,,,,,,
Heather Douglas,Secret,Living,Female,Good,,,,Blue,Bald,,Marvel,1973.0,323.0,1973-01-01,,,,,,,,
Millicent Collins,Public,Living,Female,,,,,Blue,Blond,,Marvel,1945.0,321.0,1945-12-01,,,,,,,,
James Proudstar,Secret,Living,Male,Good,,,,Brown,Black,,Marvel,1984.0,320.0,1984-06-01,,,,,,,,
Angelica Jones,Known to Authorities,Living,Female,Good,,,,Green,Red,,Marvel,1985.0,319.0,1985-05-01,,,,,,,,
Edward Brock,Public,Living,Male,Neutral,,,,Black,Blond,,Marvel,1986.0,318.0,1986-09-01,,,,,,,,
MacDonald Gargan,Secret,Living,Male,Bad,,,,Brown,Bald,,Marvel,1964.0,317.0,1964-12-01,,,,,,,,
Mephisto,No Dual,Living,Male,Bad,,198.0,140.0,White,Black,,Marvel,1968.0,316.0,1968-12-01,,88.0,85.0,35.0,95.0,100.0,42.0,445.0
Mephisto,Secret,Living,Male,Bad,,198.0,140.0,White,Black,,Marvel,1946.0,1.0,1946-06-01,Actor,88.0,85.0,35.0,95.0,100.0,42.0,445.0
Tabitha Smith,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1985.0,316.0,1985-11-01,,,,,,,,
Jean-Paul Beaubier,Secret,Living,Male,Good,,,,Blue,Black,,Marvel,1979.0,313.0,1979-04-01,,,,,,,,
Daniel Ketch,Secret,Living,Male,Neutral,,,,Green,Brown,,Marvel,1990.0,311.0,1990-05-01,,,,,,,,
Neena Thurman,Secret,Living,Female,Good,,,,Blue,Black,,Marvel,1992.0,310.0,1992-03-01,,,,,,,,
Wong,No Dual,Living,Male,Good,,,,Brown,Bald,,Marvel,1963.0,306.0,1963-07-01,,,,,,,,
Thanos,No Dual,Living,Male,Bad,Eternal,201.0,443.0,Red,Bald,Purple,Marvel,1973.0,306.0,1973-02-01,,88.0,100.0,17.0,100.0,100.0,80.0,485.0
Thanos,,Living,Male,Bad,Eternal,201.0,443.0,Red,No hair,Purple,Marvel,1992.0,11.0,1992-06-01,Doppelganger,88.0,100.0,17.0,100.0,100.0,80.0,485.0
Shang-Chi,No Dual,Living,Male,Good,Human,178.0,79.0,Brown,Black,,Marvel,1973.0,296.0,1973-12-01,,63.0,12.0,30.0,50.0,25.0,100.0,280.0
Alicia Masters,No Dual,Living,Female,Good,,,,Brown,Strawberry Blond,,Marvel,1962.0,293.0,1962-11-01,,,,,,,,
Alicia Masters,,Living,Female,Good,,,,,Red,,Marvel,1997.0,5.0,1997-01-01,Heroes Reborn,,,,,,,
Robert Baldwin,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1988.0,293.0,1988-09-01,,,,,,,,
Vance Astrovik,Public,Living,Male,Good,,,,Hazel,Brown,,Marvel,1975.0,290.0,1975-07-01,,,,,,,,
Wendell Vaughn,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1978.0,290.0,1978-01-01,,,,,,,,
Chili Storm,Public,Living,Female,,,,,Green,Red,,Marvel,1948.0,284.0,1948-10-01,,,,,,,,
Abner Jenkins,Public,Living,Male,Good,,,,Brown,Brown,,Marvel,1964.0,284.0,1964-08-01,,,,,,,,
Elektra Natchios,Secret,Living,Female,Neutral,,,,Blue,Black,,Marvel,1981.0,280.0,1981-01-01,,,,,,,,
Bullseye,Secret,Living,Male,Bad,Human,183.0,90.0,Blue,Blond,,Marvel,1976.0,277.0,1976-03-01,Lester,50.0,11.0,25.0,70.0,20.0,70.0,246.0
Forge,Public,Living,Male,Good,,183.0,81.0,Brown,Black,,Marvel,1984.0,276.0,1984-08-01,,63.0,10.0,12.0,28.0,12.0,48.0,173.0
Virginia Potts,No Dual,Living,Female,Good,,,,Green,Red,,Marvel,1963.0,274.0,1963-09-01,,,,,,,,
Virginia Potts,No Dual,Living,Female,Good,,,,,,,Marvel,1996.0,10.0,1996-11-01,Heroes Reborn,,,,,,,
Walter Langkowski,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1979.0,273.0,1979-04-01,,,,,,,,
Gorgon,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1965.0,272.0,1965-11-01,,,,,,,,
Gorgon,Secret,Living,Male,Good,,,,,Brown,,Marvel,1997.0,6.0,1997-06-01,Heroes Reborn,,,,,,,
Gorgon,Secret,Living,Male,Bad,,,,,,,DC,1990.0,17.0,1990-06-01,,,,,,,,
James Madrox,Public,Living,Male,Good,,,,Brown,Brown,,Marvel,1975.0,271.0,1975-02-01,,,,,,,,
James Madrox,Secret,Deceased,Male,Bad,,,,Green,Brown,,Marvel,1987.0,13.0,1987-05-01,Fallen Angels,,,,,,,
James Madrox,Secret,Living,Male,Bad,,,,Blue,Brown,,Marvel,2008.0,9.0,2008-01-01,Cortex,,,,,,,
James Madrox,Secret,Deceased,Male,Good,,,,Green,Brown,,Marvel,1987.0,6.0,1987-05-01,Mutate Duplicate,,,,,,,
James Madrox,Secret,Deceased,Male,Bad,,,,Green,Brown,,Marvel,2006.0,3.0,2006-01-01,The X-Factor,,,,,,,
James Madrox,Secret,Living,Male,Good,,,,Green,Brown,,Marvel,2006.0,2.0,2006-08-01,S.H.I.E.L.D. Agent,,,,,,,
James Madrox,Secret,Living,,Bad,,,,,,,Marvel,1992.0,,1992-08-01,Doppelganger,,,,,,,
Heimdall,Secret,Living,Male,Good,,,,Grey,Brown,,Marvel,1962.0,270.0,1962-10-01,,,,,,,,
Heimdall,Secret,Living,Male,Good,,,,,Brown,,Marvel,1994.0,1.0,1994-10-01,Earth-941066,,,,,,,
Heimdall,Secret,Living,Male,Good,,,,,,,DC,1967.0,1.0,1967-10-01,,,,,,,,
Theresa Cassidy,Secret,Living,Female,Good,,,,Green,Red,,Marvel,1981.0,267.0,1981-04-01,,,,,,,,
Laura Kinney,Secret,Living,Female,Good,,,,Green,Black,,Marvel,2004.0,265.0,2004-02-01,,,,,,,,
Arthur Douglas,Secret,Living,Male,Good,,,,Blue,Brown,,Marvel,1973.0,264.0,1973-02-01,,,,,,,,
Peter Parker,Secret,Deceased,Male,Good,,,,Hazel,Blond,,Marvel,1975.0,263.0,1975-10-01,Ben Reilly,,,,,,,
Peter Parker,Secret,Living,Male,Good,,,,Hazel,Brown,,Marvel,1994.0,137.0,1994-12-01,Kaine,,,,,,,
Peter Parker,Secret,Living,Male,Bad,,,,White,Bald,,Marvel,1992.0,35.0,1992-06-01,Doppelganger,,,,,,,
Peter Parker,Secret,Deceased,Male,Bad,,,,Hazel,Brown,,Marvel,1995.0,35.0,1995-03-01,Spidercide,,,,,,,
Peter Parker,Secret,Deceased,Male,Neutral,,,,,,,Marvel,1996.0,12.0,1996-02-01,Spider-Skeleton,,,,,,,
Peter Parker,Secret,Deceased,Male,Neutral,,,,Hazel,Bald,,Marvel,1995.0,8.0,1995-03-01,Jack,,,,,,,
Peter Parker,Secret,Living,Male,Bad,,,,Green,Bald,,Marvel,2008.0,6.0,2008-06-01,Skrull,,,,,,,
Peter Parker,Secret,Deceased,Male,Bad,,,,Hazel,Brown,,Marvel,1995.0,3.0,1995-03-01,Guardian,,,,,,,
Peter Parker,No Dual,Deceased,Male,,,,,,,,Marvel,1972.0,1.0,1972-10-01,Counter-Earth,,,,,,,
Peter Parker,No Dual,Deceased,Male,,,,,,,,Marvel,,1.0,,Robot,,,,,,,
Warlock,Secret,Living,Male,Good,,188.0,108.0,Black,Bald,,Marvel,1984.0,261.0,1984-08-01,Technarch,88.0,36.0,79.0,95.0,71.0,95.0,464.0
Kevin Plunder,Public,Living,Male,Good,,,,Blue,Blond,,Marvel,1965.0,260.0,1965-03-01,,,,,,,,
Leonard Samson,Public,Deceased,Male,Good,,,,Brown,Green,,Marvel,1971.0,260.0,1971-07-01,,,,,,,,
Leonard Samson,Public,Living,Male,Good,,,,,,,Marvel,1996.0,9.0,1996-11-01,Heroes Reborn,,,,,,,
Melissa Gold,Secret,Living,Female,Good,,,,Green,Blond,,Marvel,1979.0,260.0,1979-08-01,,,,,,,,
Lockheed,Secret,Living,Male,Good,,,,,Bald,,Marvel,1983.0,260.0,1983-02-01,,,,,,,,
Mercedes Knight,Public,Living,Female,Good,,,,Brown,Black,,Marvel,1972.0,259.0,1972-03-01,,,,,,,,
Moira Kinross,No Dual,Deceased,Female,Good,,,,Blue,Brown,,Marvel,1975.0,259.0,1975-12-01,,,,,,,,
Karnak,Secret,Deceased,Male,Good,,,,Blue,Black,,Marvel,1965.0,257.0,1965-12-01,,,,,,,,
Karnak,,Living,Male,Good,,,,,,,Marvel,1997.0,5.0,1997-06-01,Heroes Reborn,,,,,,,
Namorita Prentiss,Public,Deceased,Female,Good,,,,Blue,Blond,,Marvel,1972.0,257.0,1972-06-01,,,,,,,,
Lockjaw,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1965.0,255.0,1965-12-01,,,,,,,,
Lockjaw,,Living,Male,Good,,,,,,,Marvel,1997.0,2.0,1997-06-01,Heroes Reborn,,,,,,,
Adam Warlock,No Dual,Living,Male,Good,,,,White,Gold,,Marvel,1967.0,252.0,1967-09-01,,,,,,,,
Heather McNeil,Public,Living,Female,Neutral,,,,Green,Red,,Marvel,1980.0,252.0,1980-11-01,,,,,,,,
Curtis Connors,Public,Living,Male,Neutral,,,,Red,Bald,,Marvel,1963.0,250.0,1963-11-01,,,,,,,,
Theodore Sallis,Secret,Living,Male,Good,,,,Red,Bald,,Marvel,1971.0,249.0,1971-05-01,,,,,,,,
Adrian Toomes,Public,Living,Male,Bad,,,,Hazel,Bald,,Marvel,1963.0,248.0,1963-05-01,,,,,,,,
Amora,Public,Living,Female,Bad,,,,Green,Blond,,Marvel,1964.0,247.0,1964-04-01,,,,,,,,
Amora,Public,Living,Female,Bad,,,,Green,Yellow,,Marvel,1996.0,9.0,1996-11-01,Heroes Reborn,,,,,,,
Clea,No Dual,Living,Female,Good,,,,Blue,White,,Marvel,1964.0,247.0,1964-11-01,,,,,,,,
Mar-Vell,Public,Deceased,Male,Good,,,,Blue,Blond,,Marvel,1967.0,245.0,1967-12-01,,,,,,,,
Eugene Judd,Public,Living,Male,Good,,,,Brown,Bald,,Marvel,1983.0,245.0,1983-08-01,,,,,,,,
Eugene Judd,Secret,Deceased,Male,Bad,,,,Brown,Black,,Marvel,,2.0,,Revenant,,,,,,,
Daimon Hellstrom,No Dual,Living,Male,Neutral,,,,Red,Red,,Marvel,1973.0,242.0,1973-09-01,,,,,,,,
John Jonah Jameson III,No Dual,Living,Male,Good,,,,Brown,Auburn,,Marvel,1963.0,240.0,1963-03-01,,,,,,,,
Triton,No Dual,Living,Male,Good,Inhuman,188.0,86.0,Green,Bald,Green,Marvel,1965.0,240.0,1965-12-01,,,,,,,,
Triton,,Living,Male,Good,Inhuman,188.0,86.0,Green,Bald,Green,Marvel,1997.0,6.0,1997-06-01,Heroes Reborn,,,,,,,
Triton,Public,Living,Male,Neutral,Inhuman,188.0,86.0,Green,White,Green,DC,1995.0,8.0,1995-07-01,,,,,,,,
Meggan Puceanu,Secret,Living,Female,Good,,,,,,,Marvel,1983.0,240.0,1983-12-01,,,,,,,,
Robert Reynolds,Secret,Living,Male,Neutral,,,,Blue,Blond,,Marvel,2000.0,240.0,2000-09-01,,,,,,,,
Aleksei Sytsevich,Secret,Deceased,Male,Bad,,,,Brown,Brown,,Marvel,1966.0,239.0,1966-10-01,,,,,,,,
Santo Vaccarro,Secret,Living,Male,Good,,,,White,Bald,,Marvel,2003.0,238.0,2003-09-01,,,,,,,,
Jonathan Clay,Secret,Living,Male,Good,,,,Blue,Red,,Marvel,1960.0,237.0,1960-08-01,,,,,,,,
Ares,Secret,Deceased,Male,Neutral,,185.0,270.0,Brown,Brown,,Marvel,1949.0,236.0,1949-04-01,,75.0,82.0,35.0,80.0,62.0,101.0,435.0
Ares,Public,Living,Male,Bad,,185.0,270.0,Red,Blond,,DC,1987.0,127.0,1987-02-01,,75.0,82.0,35.0,80.0,62.0,101.0,435.0
Sersi,Secret,Living,Female,Good,,,,Blue,Black,,Marvel,1976.0,236.0,1976-09-01,,,,,,,,
Guido Carosella,Secret,Living,Male,Neutral,,,,Brown,Bald,,Marvel,1985.0,236.0,1985-07-01,,,,,,,,
Zabu,Public,Living,Male,Good,,,,Green,Orange,,Marvel,1965.0,234.0,1965-03-01,,,,,,,,
Michael Morbius,Secret,Living,Male,Neutral,,,,Red,Black,,Marvel,1971.0,231.0,1971-10-01,,,,,,,,
Julio Richter,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1987.0,231.0,1987-06-01,,,,,,,,
Phoenix Force,Secret,Deceased,,Neutral,,,,,Bald,,Marvel,1976.0,229.0,1976-10-01,,,,,,,,
Megan Gwynn,Public,Living,Female,Good,,,,Black Eyeballs,Pink,,Marvel,2004.0,229.0,2004-11-01,,,,,,,,
Kyle Richmond,Secret,Living,Male,Good,,,,Brown,Auburn,,Marvel,1969.0,227.0,1969-10-01,,,,,,,,
Kyle Richmond,Secret,Deceased,Male,Bad,,,,,,,Marvel,2011.0,4.0,2011-05-01,Zombie Clone,,,,,,,
Karen Page,No Dual,Deceased,Female,Good,,,,Blue,Blond,,Marvel,1964.0,226.0,1964-04-01,,,,,,,,
Tyrone Johnson,Secret,Living,Male,Good,,,,Brown,Black,,Marvel,1982.0,226.0,1982-03-01,,,,,,,,
Maxwell Dillon,Public,Living,Male,Bad,,,,Blue,Auburn,,Marvel,1964.0,225.0,1964-02-01,,,,,,,,
Valerie Cooper,Public,Living,Female,Good,,,,Blue,Blond,,Marvel,1983.0,225.0,1983-12-01,,,,,,,,
Anna May,No Dual,Living,Female,Good,,,,Blue,White,,Marvel,1964.0,224.0,1964-08-01,,,,,,,,
Vlad Dracula,No Dual,Living,Male,Bad,,,,Red,White,,Marvel,1951.0,223.0,1951-03-01,,,,,,,,
Vlad Dracula,Secret,Living,Male,Bad,,,,Red,Brown,,Marvel,1994.0,3.0,1994-02-01,Bloodstorm One,,,,,,,
Tandy Bowen,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1982.0,222.0,1982-03-01,,,,,,,,
Monet St. Croix,No Dual,Living,Female,Good,,,,Brown,Black,,Marvel,1994.0,221.0,1994-11-01,,,,,,,,
Gamora,No Dual,Living,Female,Neutral,Zen-whoberian,183.0,77.0,Yellow,Black,Green,Marvel,1975.0,218.0,1975-06-01,,,,,,,,
Amara Aquilla,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1983.0,217.0,1983-10-01,,,,,,,,
Julia Carpenter,Secret,Living,Female,Good,,,,Blue,Strawberry Blond,,Marvel,1984.0,212.0,1984-10-01,,,,,,,,
Jane Foster,No Dual,Living,Female,Good,,,,Blue,Brown,,Marvel,1962.0,211.0,1962-09-01,,,,,,,,
Jane Foster,Public,Living,Female,Good,,,,,,,Marvel,1996.0,2.0,1996-11-01,Heroes Reborn,,,,,,,
Mortimer Toynbee,Secret,Living,Male,Neutral,,,,Black,Brown,,Marvel,1964.0,210.0,1964-03-01,,,,,,,,
Mortimer Toynbee,Secret,Deceased,Male,Bad,,,,Black,Brown,,Marvel,2012.0,2.0,2012-01-01,Clone,,,,,,,
Scott Lang,Public,Living,Male,Good,,,,Blue,Strawberry Blond,,Marvel,1979.0,209.0,1979-03-01,,,,,,,,
Scott Lang,Secret,Living,Male,Bad,,,,,,,Marvel,1998.0,1.0,1998-05-01,Stinger,,,,,,,
Paige Guthrie,Secret,Living,Female,Good,,,,Blue,Blond,,Marvel,1984.0,207.0,1984-11-01,,,,,,,,
Benjamin Parker,No Dual,Deceased,Male,Good,,,,Blue,Brown,,Marvel,1962.0,205.0,1962-08-01,,,,,,,,
Erik Josten,Secret,Living,Male,Good,,,,Brown,Red,,Marvel,1965.0,204.0,1965-10-01,,,,,,,,
Jeanne-Marie Beaubier,Secret,Living,Female,Good,,,,Blue,Black,,Marvel,1979.0,203.0,1979-04-01,,,,,,,,
Carl Creel,Public,Living,Male,Bad,,,,Blue,Bald,,Marvel,1964.0,202.0,1964-04-01,,,,,,,,
Gloria Grant,No Dual,Living,Female,,,,,Brown,Black,,Marvel,1975.0,202.0,1975-01-01,,,,,,,,
Michael Twoyoungmen,Public,Living,Male,Good,,,,Brown,Black,,Marvel,1979.0,200.0,1979-04-01,,,,,,,,
Hope Summers,Secret,Living,Female,Good,,168.0,48.0,Green,Red,,Marvel,2008.0,200.0,2008-01-01,,63.0,10.0,12.0,32.0,89.0,75.0,281.0
Eric Masterson,Secret,Deceased,Male,Good,,,,Blue,Blond,,Marvel,1988.0,198.0,1988-05-01,,,,,,,,
Alexander Power,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1984.0,197.0,1984-08-01,,,,,,,,
Matthew Hawk,Secret,Deceased,Male,Good,,,,Blue,Brown,,Marvel,1962.0,195.0,1962-11-01,,,,,,,,
Jessica Jones,No Dual,Living,Female,Good,Human,170.0,56.0,Brown,Brown,,Marvel,1963.0,195.0,1963-09-01,,,,,,,,
Jessica Jones,Secret,Deceased,Female,Bad,Human,170.0,56.0,Green,Bald,,Marvel,2008.0,5.0,2008-06-01,Skrull,,,,,,,
Frederick Dukes,Public,Living,Male,Bad,,,,Brown,Brown,,Marvel,1964.0,194.0,1964-01-01,,,,,,,,
Frederick Dukes,Secret,Deceased,Male,Bad,,,,Brown,Bald,,Marvel,2012.0,4.0,2012-01-01,Clone,,,,,,,
Eric Brooks,Public,Living,Male,Good,,,,Brown,Black,,Marvel,1973.0,194.0,1973-07-01,,,,,,,,
Eric Brooks,Public,Living,Male,Bad,,,,Brown,Black,,Marvel,1976.0,5.0,1976-09-01,Doppelganger,,,,,,,
Eros,Public,Living,Male,Good,,,,Blue,Red,,Marvel,1973.0,193.0,1973-02-01,,,,,,,,
Eros,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1987.0,5.0,1987-09-01,Olympian,,,,,,,
Eros,Public,Living,Male,Neutral,,,,Blue,Blond,,DC,1981.0,25.0,1981-04-01,,,,,,,,
Madison Jeffries,No Dual,Living,Male,Good,,,,Brown,Black,,Marvel,1983.0,193.0,1983-08-01,,,,,,,,
Mandarin,Secret,Deceased,Male,Bad,Human,188.0,97.0,Blue,Black,,Marvel,1964.0,190.0,1964-02-01,,100.0,28.0,23.0,28.0,99.0,95.0,373.0
Mandarin,Public,Deceased,Male,Bad,Human,188.0,97.0,Blue,Bald,,Marvel,1997.0,3.0,1997-03-01,Heroes Reborn,100.0,28.0,23.0,28.0,99.0,95.0,373.0
The Wizard,Public,Living,Male,Bad,,,,Hazel,Brown,,Marvel,1962.0,189.0,1962-11-01,,,,,,,,
The Wizard,,Living,Male,Bad,,,,,,,Marvel,1970.0,1.0,1970-07-01,Android,,,,,,,
Akihiro,Secret,Living,Male,Bad,,,,Blue,Black,,Marvel,2006.0,189.0,2006-10-01,,,,,,,,
Sergei Kravinoff,Public,Deceased,Male,Bad,,,,Brown,Black,,Marvel,1964.0,188.0,1964-08-01,,,,,,,,
Jonothon Starsmore,Secret,Living,Male,Good,,,,Brown,Brown,,Marvel,1994.0,187.0,1994-11-01,,,,,,,,
Helmut Zemo,Public,Living,Male,Bad,,,,Blue,Blond,,Marvel,1973.0,184.0,1973-12-01,,,,,,,,
Helmut Zemo,Secret,Deceased,Male,Neutral,,,,Blue,Blond,,Marvel,2002.0,4.0,2002-02-01,Heroes Reborn,,,,,,,
Victor Borkowski,Secret,Living,Male,Good,,,,Brown,Black,,Marvel,2003.0,184.0,2003-08-01,,,,,,,,
Edward Leeds,Secret,Deceased,Male,Neutral,,,,Blue,Brown,,Marvel,1964.0,181.0,1964-11-01,,,,,,,,
Ultron,No Dual,Deceased,Male,Bad,Android,206.0,331.0,Red,Bald,Silver,Marvel,1968.0,181.0,1968-07-01,,88.0,83.0,42.0,100.0,100.0,64.0,477.0
Ultron,Public,Living,Male,Bad,Android,206.0,331.0,Red,Bald,Silver,Marvel,1996.0,6.0,1996-11-01,Heroes Reborn,88.0,83.0,42.0,100.0,100.0,64.0,477.0
Douglas Ramsey,Secret,Living,Male,Good,,,,Blue,Blond,,Marvel,1984.0,181.0,1984-03-01,,,,,,,,
Quentin Beck,Secret,Living,Male,Bad,,,,Blue,Bald,,Marvel,1964.0,180.0,1964-06-01,,,,,,,,
